,Unnamed: 0,age,comment,likes/views,link,promo,user
988,988,APRIL 10,"Still trying to figure out exactly how many sheep we have. Every time I try to count them, (I get close to a hundred-fifty or so) I end up falling asleep. Damn near ran over Katherine with the tractor.","744,461 likes",/BwFCb2xJPTD/,0,prattprattpratt
990,990,1 DAY AGO,Happy Father’s Day to the most amazing father in the world! Thank you for all that you do and for all the love and support❤️ I love you so much😘 #Barty,84 likes,/ByxnhTcJAhE/,0,maloryrose
991,991,3 DAYS AGO,Yesterday I finished my last final of undergrad!🤓🎓 wouldn’t have wanted to experience college without my best friend by my side!,191 likes,/Byst4gkJwJQ/,0,maloryrose
992,992,MAY 25,Congratulations to the gorgeous bride🥂 I’m so glad I was able to help you celebrate your special day with you!❤️ #freiretalewedding #bestfriendsister,104 likes,/Bx5-NhlFk0r/,0,maloryrose
993,993,MAY 16,Strutting into the real world✨#graduationcountdown,163 likes,/Bxiea8OA-s8/,0,maloryrose
994,994,MAY 12,Happy Mother’s Day to the most amazing mom in the universe💐 thank you for all you do and for always being there for me! Thank you for all the wonderful memories and I can’t wait to make more! Love you so much😘❤️,97 likes,/BxXqL6MAA2g/,0,maloryrose
995,995,MAY 6,“We take photos as a return ticket to a moment otherwise gone.” -Katie Thurmes 📷 #GoDawgs #Always,150 likes,/BxIj6PyAJ7W/,0,maloryrose
996,996,APRIL 28,Spring time in Florida🌻 #morelikesummer,126 likes,/Bw0OhnBAkF3/,0,maloryrose
997,997,APRIL 27,Happy Birthday to the most amazing sister in the universe🥳 thank you for always making me laugh and for always talking on the phone even when we run out of things to talk about lol I’m so happy I get to spend your day with you! Love you so much😘🥰,143 likes,/BwxUDnEg38E/,0,maloryrose
998,998,APRIL 17,Just when you thought I couldn’t change my routine again this year🙃 #seriesnumber5,201 likes,/BwXgQPPAiGt/,0,maloryrose
999,999,APRIL 7,"After 19 year of this amazing sport I am hanging up my leo for the last time. It’s been a rollercoaster of a journey and I couldn’t have done it without the love and support of my family, team and coaches. Gymnastics has taught me grit, passion, preservation, time management and many other life skills I will be able to take with me through life. Through all the road blocks, injuries and tough practices I knew I could always rely on my support system to get me through it. Competing my senior year with a torn meniscus, there were many ups and downs this season but being able to end on some of my best performances ever shows that with perseverance and determination anything is possible. Thank you to my coaches and teammates for believing in me and pushing me to not only be a better gymnast but also a better person. Thank you to my family for always supporting me and cheering me on throughout my career. I wouldn’t be where I am today without you! Go Dawgs💜",259 likes,/Bv-gHttnt2f/,0,maloryrose
1008,1008,JANUARY 18,Meet✌🏼let’s go!✨,174 likes,/BsyqwwEHxrQ/,0,maloryrose
1010,1010,"DECEMBER 25, 2018",First almost white Christmas🎄#merrychristmas,165 likes,/Br00e8rHWTG/,0,maloryrose
1011,1011,"DECEMBER 23, 2018",There’s no place like New York for the holidays🎄,160 likes,/BrwTL1FnlpL/,0,maloryrose
1012,1012,"SEPTEMBER 26, 2018",First day of senior year🤓 #whendidwegetsoold,160 likes,/BoNDD5WH0ya/,0,maloryrose
1013,1013,"AUGUST 20, 2018",Happy Birthday to my other half👯‍♀️ I’m so happy we get to celebrate your birthday together now that the dynamic duo is back in Seattle! I love all our crazy adventures together from exploring Seattle to sitting on the phone just listening to the friends episode playing in the background😂 I am thankful for our friendship and can’t wait to make more memories with you!💕 thanks for always being my partner in crime!,141 likes,/Bms8foBgJDl/,0,maloryrose
1014,1014,"AUGUST 11, 2018",Did you really go on a hike if you didn’t take a handstand pic?🏔 #mthood,159 likes,/BmW0-ltA825/,0,maloryrose
1017,1017,6 DAYS AGO,Watch my soul speak 💃,521 likes,/Bykz2AYlzyc/,0,tanya_thanawa
1018,1018,JUNE 7,How I feel abt dessert tbh,519 likes,/ByagsynFZrl/,0,tanya_thanawa
1019,1019,JUNE 6,I like my dark colors,594 likes,/ByX6yyLl_Kl/,0,tanya_thanawa
1026,1026,MAY 22,Always need everythin a lil spicy,618 likes,/Bxxa3GcF83f/,0,tanya_thanawa
1027,1027,MAY 20,Find the light in the shadows,907 likes,/BxsV42kFRGl/,0,tanya_thanawa
1032,1032,MAY 6,Camera shy,"1,100 likes",/BxIB-FFBIDR/,0,tanya_thanawa
1036,1036,APRIL 29,Probably eyeing some carbs in dis pic. Tbh.,578 likes,/Bw2ISXqhO3O/,0,tanya_thanawa
1040,1040,4 DAYS AGO,"Zora at her brother’s graduation.
#zoragaston #supererniegram","1,705",/ByqfcjFh_LU/,0,zoragaston
1041,1041,JUNE 8,"Bananas.
#zoragaston","2,076",/BydIfxAlg-y/,0,zoragaston
1042,1042,JUNE 7,"When I surprise her with a “boo!” She is unfazed. She just looks at me bemused.
Daddy’s a clown.
#zoragaston",737 likes,/Byb7WILha6f/,0,zoragaston
1043,1043,MAY 12,"Zora watching Beyoncé in Homecoming.
#babyzed #zoragaston #homecoming #beyonce",566 likes,/BxYoM1HBl1v/,0,zoragaston
1044,1044,MAY 12,"This girl.
#babyzed #zoragaston #babiesofinstagram",299 likes,/BxYjDK5hFF4/,0,zoragaston
1045,1045,MAY 12,"Cut girl.
#babyzed #zoragaston","2,097",/BxYiscBn4ro/,0,zoragaston
1046,1046,MAY 7,"Zora and Grandma @corihawes
#zoragaston #babyzed #grandmas",712 likes,/BxK3l8Nhlje/,0,zoragaston
1047,1047,APRIL 27,"Zora and Annie!
#zoragaston #babyzed #mexico @anniebhayward",554 likes,/BwyEsEghD6g/,0,zoragaston
1048,1048,APRIL 25,"Mexico.
#mexico #todossantos #zoragaston",795 likes,/BwtRcJgBTXe/,0,zoragaston
1049,1049,APRIL 24,"Zora and Isabella.
#zoragaston #babyzed",549 likes,/BwqcyUUh8ny/,0,zoragaston
1050,1050,APRIL 20,"Zora’s first clam dig.
#littlezed #zoragaston #clamdigging #babyzed",714 likes,/BwfWvBVByk_/,0,zoragaston
1051,1051,APRIL 19,"Siblings
#babyzed #zoragaston #supererniegram",690 likes,/BwbagvKBKeb/,0,zoragaston
1052,1052,MARCH 31,"Blue eyes.
#babyzed #zoragaston #zora","1,029 likes",/BvrTnARBLHm/,0,zoragaston
1053,1053,MARCH 20,"Eyes.
#babyzed #zora",796 likes,/BvQK-39Bguy/,0,zoragaston
1054,1054,MARCH 18,"This girl.
#zora #babyzed",980 likes,/BvK54ILB22D/,0,zoragaston
1055,1055,MARCH 5,"Father of a blue eyed Filipina.
#babyzed #zora #blueeyedfilipina","1,148 likes",/Bup22nJBhs2/,0,zoragaston
1056,1056,FEBRUARY 19,Haaaaaaaaaair.,751 likes,/BuFbzc9BXLy/,0,zoragaston
1057,1057,JANUARY 13,"Tomorrow is her first day at daycare...
#baby #daycare #zora",815 likes,/BsmmaG6hAnj/,0,zoragaston
1058,1058,"DECEMBER 30, 2018","Baby power.
#babies #zora #babyzed",672 likes,/BsB2kXnhm3j/,0,zoragaston
1059,1059,"DECEMBER 27, 2018","This girl.
#zora #babygirl",954 likes,/Br5hf-DBNrQ/,0,zoragaston
1060,1060,"DECEMBER 19, 2018",This girl.,950 likes,/BrlaikSFVd7/,0,zoragaston
1062,1062,"DECEMBER 4, 2018","This girl.
#newborn #baby #zora",973 likes,/Bq_gd8lly-T/,0,zoragaston
1063,1063,"DECEMBER 4, 2018","Courtesy of @ernieslola
#newborn #baby #zora",737 likes,/Bq_NVttlzbG/,0,zoragaston
1064,1064,"DECEMBER 3, 2018","Tired baby.
#supererniegram #newborn #baby #zora",602 likes,/Bq8pRvol_ju/,0,zoragaston
